Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;6791000;5899000;;;3;3;Un sueldo;Performance de la compañía;No;0;0;Architect;20;6;1;0;Azure| Docker| Kubernetes| Linux| OpenShift| Serverless;.NET| Javascript;.NET Core| Angular;ElasticSearch| MariaDB| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MySQL| PostgreSQL;Selenium;Visual Studio;2001-5000;;Otras industrias;8;9;Abono de celular| Abono de Internet| Capacitaciones y/o cursos| Clases de idiomas| Cuota para universidad / posgrados;Posgrado;Completado;Ingeniería en Sistemas de Información;;Sí| de forma particular;No;Sí;No;0;Porcentaje de mi sueldo;;;;;;;;;;;;;;;40;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Part-Time;1200000;1000000;;;1;2;No;No recibo bono;No;0;0;Developer;2;1;1;0;Google Cloud Platform/App Engine| VMWare;C#| CSS| HTML| Python| SQL;Angular| Bootstrap| CodeIgniter| Django| jQuery| Laravel| WordPress;MySQL| SQLite;PHPUnit| Visual Studio Coded UI;Android Studio| Eclipse| NetBeans| Notepad++| Sublime Text| Visual Studio| Visual Studio Code;101-200;;Servicios / Consultoría de Software / Digital;8;8;Ninguna de las anteriores;Universitario;Completado;Tecnicatura en Sistemas;Uniminuto;No;No;Sí;;;;;;;;;;;;;;;;;;24;Mujer Cis
Colombia;;;Santiago de Cali;;;;;;;;;;;;;;;;Full-Time;2500000;2300000;;;2;2;No;No recibo bono;No;0;0;Developer;4;2;2;0;Amazon Web Services| Docker| Firebase| Heroku| Kubernetes| Linux| Serverless;Elixir| Kotlin| Python| Ruby;Flask| Node.js| Rails;Amazon DynamoDB| PostgreSQL| Redis| SQLite;Postman| RSpec;Android Studio| Emacs| Visual Studio Code;Nov-50;;Producto basado en Software;7;10;Comidas pagas / subvencionadas| Horarios flexibles;Posgrado;En curso;Ingeniería en Software;Universidad del Cauca;No;No;No;No;0;Bruto;Jamás;;;;;;;;;;;;;;38;Varón Cis
Colombia;;;Tunja;;;;;;;;;;;;;;;;Full-Time;3500000;3230000;;;2;2;No;No recibo bono;No;0;0;Developer;0;0;0;0;Amazon Web Services| Docker;Javascript;React.js;Amazon DynamoDB| MariaDB| PostgreSQL;Ninguna de las anteriores;Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;8;5;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;22;Mujer Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Full-Time;4000000;3680000;;;2;2;No;No recibo bono;No;0;1;Developer;3.5;1.8;3.5;0;Docker| Firebase| Google Cloud Platform/App Engine;Javascript;Angular| React.js;Google Cloud Storage;Ninguna de las anteriores;Visual Studio Code;Nov-50;;Producto basado en Software;7;8;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;26;Varón Cis
Colombia;;;Santiago de Cali;;;;;;;;;;;;;;;;Full-Time;2700000;2700000;;;2;2;No;No recibo bono;Uno;0.06;2;Developer;10;1.5;1.5;0;Windows Server| Savigent;.NET| C#| HTML| Javascript;Angular| jQuery;Microsoft SQL Server;Ninguna de las anteriores;Notepad++| Sublime Text| Visual Studio Code;51-100;;Producto basado en Software;6;9;Capacitaciones y/o cursos;;;;;;;;;;;;;;;;;;;;;;;;;32;Mujer Cis
Colombia;;;Santiago de Cali;;;;;;;;;;;;;;;;Full-Time;2200000;1900000;;;2;3;No;No recibo bono;No;0;0;Docente;15;8;8;0;Arduino o similar| Ninguna de las anteriores;Arduino| C++| CSS| HTML| Javascript| PHP;Angular;Ninguna de las anteriores;Ninguna de las anteriores;Visual Studio Code;51-100;;Otras industrias;10;10;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;41;Varón Cis
Colombia;;;Cartagena de Indias;;;;;;;;;;;;;;;;Part-Time;1700000;1500000;Cobro parte de mi sueldo en otro país;;2;4;No;No recibo bono;No;0;1;Developer;1;1;1;0;Azure| Linux| OpenShift;HTML| PHP;Symfony;MariaDB| MongoDB| MySQL;Ninguna de las anteriores;Visual Studio Code;51-100;;Producto basado en Software;8;10;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;19;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;8500000;7800000;;;3;3;Un sueldo;Performance de la compañía;Uno;5;1;Scrum Master;11;0;0;6;Azure;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;5001-10000;;Otras industrias;8;9;Abono de celular| Abono de Internet| Capacitaciones y/o cursos| Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias);Posgrado;Completado;Ingeniería Electrónica;Universidad Distrital Francisco José de Caldas;Sí| de forma particular;No;Sí;No;0;Neto;Jamás;;;2;0;1;Pareja;Sí;No;3;Cambié de trabajo| pero no por la pandemia;9;Despidió a algunas personas;Pago de abono de Internet;35;Mujer Cis
Colombia;;;Pereira;;;;;;;;;;;;;;;;Full-Time;2000000;1800000;;;2;3;No;No recibo bono;No;0;0;Product Manager;2;0;0;5;Heroku| Linux;CSS| HTML| Javascript| PHP| Python;WordPress;MySQL;Ninguna de las anteriores;Visual Studio Code;Nov-50;;Servicios / Consultoría de Software / Digital;8;9;Capacitaciones y/o cursos| Cuota para universidad / posgrados| Estacionamiento gratuito / subvencionado| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;29;Varón Cis
Colombia;;;Bucaramanga;;;;;;;;;;;;;;;;Full-Time;5000000;5000000;;;4;4;No;No recibo bono;No;0;0;Developer;1;0;0;0;Firebase| Google Cloud Platform/App Engine;TypeScript;Angular;Firestore;Ninguna de las anteriores;Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;9;9;Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;19;Varón Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Freelance;6500000;5800000;;;3;3;No;No recibo bono;No;0;0;Developer;17;4;4;0;Windows Server;.NET| C#| CSS| Dart| HTML| Javascript| PHP| SQL| TypeScript;.NET Core| Angular| Flutter| Laravel;MySQL| PostgreSQL| SQLite;Ninguna de las anteriores;Visual Studio| Visual Studio Code;10-Jan;;Producto basado en Software;9;10;Horarios flexibles| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias);Universitario;Completado;Ingeniería en Informática;Unisabaneta;No;No;Sí;No;0;Porcentaje de mi sueldo;En un trabajo anterior;;No;3;0;3;Pareja| Hijos/as mayores de 18;Sí;No;4;No;10;No la afectó;Ninguna de las anteriores;39;Varón Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Full-Time;7000000;6400000;;;3;4;Menos de un sueldo;pagan 365 días al año| no 360 como lo es normalmente;No;0;0;QA / Tester;2;0;0;0;Windows Server;Javascript| SQL| TypeScript;Ninguno de los anteriores;Microsoft Azure (Tables| CosmosDB| SQL| etc);Testcafe;Visual Studio| Visual Studio Code;501-1000;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;10;10;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Cuota para universidad / posgrados| Horarios flexibles| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;29;Mujer Cis
Colombia;;;Santiago de Cali;;;;;;;;;;;;;;;;Full-Time;5500000;4400000;;;3;2;De uno a tres sueldos;Performance grupal;Uno;5;1;Developer;6;2;2;0;Amazon Web Services| Azure| Docker| Firebase| Google Cloud Platform/App Engine| Kubernetes| Linux| OpenStack| Serverless;Bash/Shell| C++| CSS| Go| HTML| Java| Javascript| PHP| Python| TypeScript;Angular| Bootstrap| Flask| Node.js| React.js| Spring| TensorFlow;Amazon DynamoDB| Amazon RDS/Aurora| ElasticSearch| MariaDB| Redis;Cucumber| Cypress| Mocha| Puppeteer| Selenium;Nano| Vi| Vim| Visual Studio Code| WebStorm;5001-10000;;Otras industrias;8;9;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Horarios flexibles| Sueldo divido en dos pagos por mes| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;30;Varón Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Remoto (empresa de otro país);30000000;23000000;Cobro en dólares;8000000;4;4;No;No recibo bono;No;0;0;Developer;9;0;0;0;Ninguna de las anteriores;Elixir| HTML| Javascript| TypeScript;React.js;PostgreSQL;Jest;Visual Studio Code;51-100;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;10;10;Capacitaciones y/o cursos| Horarios flexibles;Posgrado;Incompleto;Ingeniería en Sistemas de Información;ITM;No;Sí;Sí;No;0;Porcentaje de mi sueldo;Jamás;;;3;0;1;Pareja;Sí;No;3;No;9;No la afectó;Ninguna de las anteriores;26;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;6163000;5083000;;;3;3;De uno a tres sueldos;Performance individual;No;0;0;SysAdmin / DevOps / SRE;10;5;2;0;VMWare| Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Microsoft SQL Server;Ninguna de las anteriores;Visual Studio Code;201-500;;Otras industrias;6;10;Abono de celular| Clases de idiomas| Estacionamiento gratuito / subvencionado;;;;;;;;;;;;;;;;;;;;;;;;;44;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;6000000;5000000;;;3;3;De uno a tres sueldos;Votado por decisión colectiva.;Uno;4.7;1;Architect;10;9;9;0;Amazon Web Services| Azure| Linux;Bash/Shell;Ninguno de los anteriores;Ninguna de las anteriores;TFS;Vi;501-1000;;Otras industrias;9;9;Comidas pagas / subvencionadas| Cuota para universidad / posgrados| Estacionamiento gratuito / subvencionado| Lactario en la oficina| Licencia de paternidad / maternidad extendida;;;;;;;;;;;;;;;;;;;;;;;;;41;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;4000000;3000000;;;2;1;No;No recibo bono;No;0;0;Developer;18;8;8;0;Amazon Web Services| Linux| VMWare| Windows Server;CSS| Dart| HTML| Javascript| PHP| SQL| TypeScript| 4d;Angular| Bootstrap| Cordova| Flutter| jQuery| Laravel| Node.js| Vue.js;Amazon RDS/Aurora| MariaDB| Microsoft SQL Server| MongoDB| MySQL| SQLite| 4d;Ninguna de las anteriores;Android Studio| NetBeans| Notepad++| Vi| Vim| Visual Studio Code| 4d;101-200;;Otras industrias;9;9;Abono de celular| Comidas pagas / subvencionadas| Horarios flexibles| Licencia de paternidad / maternidad extendida;Terciario;Completado;Ingeniería en Informática;cun;No;No;No;;;;;;;;;;;;;;;;;;38;Varón Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Full-Time;8000000;7600000;;;3;4;No;No recibo bono;No;0;0;Technical Leader;5;1;0;2;Amazon Web Services| Linux;CSS| HTML| Javascript| PHP;jQuery;ElasticSearch| MySQL;Ninguna de las anteriores;PHPStorm| Visual Studio Code;501-1000;;Producto basado en Software;10;10;Capacitaciones y/o cursos| Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias);Universitario;Completado;Ingeniería Mecatrónica;UAC - Universidad Autónoma del Caribe;No;No;Sí;No;0;Bruto;Jamás;;No;;;;;;;;;;;;24;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;3700000;3700000;;;2;2;No;No recibo bono;No;0;1;ingeniero infraestructuras de virtualizacion;8;8;8;0;Linux| VMWare| Windows Server;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;10-Jan;;Servicios / Consultoría de Software / Digital;2;5;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;35;Varón Cis
Colombia;;;Manizales;;;;;;;;;;;;;;;;Remoto (empresa de otro país);2'000.000;1723;;;3;3;Menos de un sueldo;Mix de las anteriores;No;0;0;HelpDesk;1;0;0;0;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;10001+;Trabajo para una empresa que no tiene oficina en mi ciudad;Otras industrias;2;1;Abono de Internet| Capacitaciones y/o cursos| Horarios flexibles| Sueldo divido en dos pagos por mes;;;;;;;;;;;;;;;;;;;;;;;;;25;Mujer Cis
Colombia;;;Santiago de Cali;;;;;;;;;;;;;;;;Full-Time;9000000;8000000;;;2;2;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;2;0;0;0;Amazon Web Services| Azure| Docker| Heroku| Kubernetes| Linux;Bash/Shell| Python| Ruby;Node.js| Rails;Amazon DynamoDB| Amazon Redshift| Amazon RDS/Aurora;Ninguna de las anteriores;Visual Studio Code;501-1000;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;8;8;Clases de idiomas;;;;;;;;;;;;;;;;;;;;;;;;;22;Varón Cis
Colombia;;;Manizales;;;;;;;;;;;;;;;;Full-Time;3400000;3000000;;;4;4;Un sueldo;Bono Anual;No;0;1;Manager / Director;10;3;3;1;Amazon Web Services| Docker| Linux| VMWare| Windows Server;.NET| C++| C#| CSS| HTML| Javascript| PHP| SQL;Angular| Bootstrap| WordPress;MariaDB| Microsoft SQL Server| MySQL;Ninguna de las anteriores;Ninguno de los anteriores;10-Jan;;Servicios / Consultoría de Software / Digital;10;10;Abono de celular| Capacitaciones y/o cursos| Horarios flexibles| Sueldo divido en dos pagos por mes;;;;;;;;;;;;;;;;;;;;;;;;;32;Varón Cis
Colombia;;;Neiva;;;;;;;;;;;;;;;;Freelance;$600.00;500;Mi sueldo está dolarizado (pero cobro en moneda local);3.445;1;1;No;No recibo bono;No;0;0;Developer;1;1;1;0;Linux;CSS| HTML| Javascript| PHP;Bootstrap| jQuery| WordPress;MySQL;Postman;PHPStorm| Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;6;0;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;35;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;4500000;4500000;;;3;3;Un sueldo;Mix de las anteriores;No;0;0;Developer;10;7;7;0;Amazon Web Services| Azure| Firebase| OpenShift;C#| HTML| Java| Javascript| Kotlin| SQL| TypeScript;Angular| Bootstrap| Flutter| Hibernate| Node.js| React.js| Spring;IBM Db2| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MongoDB| MySQL| Oracle| PostgreSQL| SQLite| Sybase;Appium| Cucumber| Jest| JUnit| Mocha| Postman| Selenium| SoapUI;Android Studio| Eclipse| IntelliJ| NetBeans| Notepad++| Vim| Visual Studio Code;501-1000;;Servicios / Consultoría de Software / Digital;8;7;Capacitaciones y/o cursos| Clases de idiomas| Horarios flexibles| Licencia de paternidad / maternidad extendida;;;;;;;;;;;;;;;;;;;;;;;;;34;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Remoto (empresa de otro país);3000;3000;Cobro en dólares;;3;3;Un sueldo;Performance de la compañía;No;0;0;SysAdmin / DevOps / SRE;10;2;2;6;AIX| Amazon Web Services| Arduino o similar| Docker| Linux| OpenStack| VMWare| Windows Server;Bash/Shell| C| C++;Laravel| Node.js;MariaDB| PostgreSQL;Postman;Atom;51-100;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;8;4;Abono de celular| Abono de Internet| Capacitaciones y/o cursos| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;37;Prefiero no decir
Colombia;;;Medellín;;;;;;;;;;;;;;;;Full-Time;25000000;22000000;Cobro parte de mi sueldo en otro país;3800;4;4;No;No recibo bono;No;0;0;Data Engineer;2;0;0;0;Amazon Web Services| Azure| Docker| Google Cloud Platform/App Engine| Kubernetes| Linux| Serverless;C#| Java| Matlab| Python| Scala| SQL| VBA;Django| Flask| Hadoop| jQuery| React.js| Spark;Amazon DynamoDB| Amazon Redshift| Apache HBase| Amazon RDS/Aurora| Apache Hive| ElasticSearch| Google Cloud Storage| MariaDB| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MongoDB| MySQL| Oracle| PostgreSQL| Redis| SQLite;Ninguna de las anteriores;PyCharm| Visual Studio Code;10001+;;Servicios / Consultoría de Software / Digital;10;10;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas| Estacionamiento gratuito / subvencionado| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;27;Varón Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Freelance;450;900000;Mi sueldo está dolarizado (pero cobro en moneda local);116.34;2;2;No;Performance de la compañía;Dos;25;1;Consultant;2;0;0;0;SAP;Python| R;Django| WordPress;Apache HBase;Ninguna de las anteriores;Ninguno de los anteriores;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;8;8;Abono de Internet;;;;;;;;;;;;;;;;;;;;;;;;;32;Mujer Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Freelance;3000000;2500000;Cobro en dólares;;3;3;No;No recibo bono;No;0;0;Developer;4;3;3;0;Amazon Web Services| Azure| Docker| Firebase| Google Cloud Platform/App Engine| HP-UX| Linux| Microcontroladores| VMWare| Windows Server;.NET| Arduino| C#| CSS| Dart| Go| HTML| Java| Javascript| Kotlin| PHP| SQL| Swift| TypeScript;Angular| Bootstrap| Laravel| SwiftUI| Vue.js| WordPress;MariaDB| MySQL| SQLite;PHPUnit| Postman;Android Studio| IntelliJ| Notepad++| Visual Studio| Visual Studio Code| Xcode;10-Jan;;Producto basado en Software;10;10;Horarios flexibles;Universitario;En curso;Ingeniería en Sistemas de Información;ETITC - Escuela Tecnológica Instituto Técnico Central;No;Sí;Sí;No;0;Porcentaje de mi sueldo;Jamás;;No;4;0;3;Familia de origen (madre/padre/hermanos/as);Sí;No;2;No;10;Bajaron los sueldos o pagan parte;Compra de accesorios (escritorio| monitor| teclado| mouse| etc);22;Varón Cis
Colombia;;;Manizales;;;;;;;;;;;;;;;;Full-Time;3400000;3160000;;;2;2;Menos de un sueldo;Sodexo;No;3;1;Business Analyst;5;5;5;0;Linux| VMWare| Windows Server;Groovy| Java| Javascript| SQL| TypeScript;Angular| Bootstrap| Hibernate| Spring;MariaDB| Microsoft SQL Server| PostgreSQL;Postman| SoapUI;Eclipse| Notepad++| Visual Studio Code;10-Jan;;Producto basado en Software;7;8;Spotify;Posgrado;Completado;Ingeniería en Software;UAM - Universidad Autonoma de Manizales;Sí| de forma particular;No;Sí;No;0;Porcentaje de mi sueldo;Jamás;;;4;2;3;Pareja| Hijos/as (tiempo completo);Sí;No;3;No;10;No la afectó;Ninguna de las anteriores;39;Varón Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Full-Time;6720000;5892998;;;4;4;Menos de un sueldo;Performance grupal;No;0;0;Data Scientist;3;3;0;2;Amazon Web Services| Docker| Google Cloud Platform/App Engine;CSS| HTML| Python| SQL;Ninguno de los anteriores;Amazon Redshift| PostgreSQL;Ninguna de las anteriores;Visual Studio Code;51-100;;Servicios / Consultoría de Software / Digital;10;10;Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Horarios flexibles| Licencia de paternidad / maternidad extendida| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias)| Pensión Voluntaria / Atención Médica en Casa;Posgrado;Completado;Ingeniería Administrativa;UNAL - Universidad Nacional de Colombia;Sí| de forma particular;No;Sí;No;0;Porcentaje de mi sueldo;En mi trabajo actual;;;1;0;2;Familia de origen (madre/padre/hermanos/as);Sí;Sí;4;No;10;Disminuyeron ventas;Compra de accesorios (escritorio| monitor| teclado| mouse| etc)| Días libres extras| Servicios de scología| día libre de cumpleaños;28;Mujer Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Tercerizado (trabajo a través de consultora o agencia);885000;885000;Mi sueldo está dolarizado (pero cobro en moneda local);250;2;2;Menos de un sueldo;Performance individual;No;0;0;HelpDesk;5;1.5;1.5;0;Sales force ;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;2001-5000;Trabajo para una empresa que no tiene oficina en mi ciudad;Otras industrias;7;9;Capacitaciones y/o cursos| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;41;Mujer Cis
Colombia;;;Pereira;;;;;;;;;;;;;;;;Remoto (empresa de otro país);3000;11000000;Cobro en dólares. Mi sueldo está dolarizado (pero cobro en moneda local);3850;4;4;No;No recibo bono;No;0;0;Developer;12;1;1;0;Docker| Heroku| Linux;HTML| Javascript| PHP| Ruby| SQL;Bootstrap| CodeIgniter| jQuery| Laravel| Rails| Vue.js| WordPress;MariaDB| MongoDB| MySQL| Oracle| PostgreSQL| SQLite;JUnit| PHPUnit| Postman| SoapUI;Notepad++| Sublime Text| Visual Studio Code;2001-5000;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;10;10;Capacitaciones y/o cursos| Clases de idiomas| Horarios flexibles| Licencia de paternidad / maternidad extendida| Vacaciones flexibles (adicionales a las reglamentarias)| Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;36;Varón Trans
Colombia;;;Montería;;;;;;;;;;;;;;;;Full-Time;4500000;4000000;;;3;4;No;No recibo bono;No;0;0;Developer;1;0;0;0;Docker| Linux| OpenShift;CSS| HTML| Javascript| TypeScript;Angular| Bootstrap;Oracle;Postman;Visual Studio Code;5001-10000;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;8;8;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas;;;;;;;;;;;;;;;;;;;;;;;;;32;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Tercerizado (trabajo a través de consultora o agencia);1000000;750000;Mi sueldo está dolarizado (pero cobro en moneda local);3800;2;2;No;No recibo bono;No;0;0;Consultant;15;4;3;0;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;Nov-50;;Otras industrias;5;3;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;50;Mujer Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;2.500.000;2300000;;;2;3;Un sueldo;Performance individual;No;0;0;Data Engineer;0;1;0;0;Amazon Web Services;Python| SQL;Hadoop| Spark;Amazon DynamoDB| Amazon Redshift;Ninguna de las anteriores;IPython / Jupyter| PyCharm| Visual Studio Code;1001-2000;;Servicios / Consultoría de Software / Digital;7;8;Capacitaciones y/o cursos| Clases de idiomas;;;;;;;;;;;;;;;;;;;;;;;;;24;Mujer Cis
Colombia;;;Medellín;;;;;;;;;;;;;;;;Full-Time;5000000;4000000;;;3;3;No;No recibo bono;No;0;0;Project Manager;29;1;1;25;Google Cloud Platform/App Engine| SAP| Windows Server;Java| Python| SQL;SwiftUI| SAP;Apache HBase| Apache Hive| MariaDB| MySQL;Ninguna de las anteriores;Ninguno de los anteriores;51-100;;Otras industrias;9;9;Abono de celular| Abono de Internet| Capacitaciones y/o cursos| Comidas pagas / subvencionadas| Estacionamiento gratuito / subvencionado| Horarios flexibles| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;55;Varón Cis
Colombia;;;Arauca;;;;;;;;;;;;;;;;Remoto (empresa de otro país);1500000;1500000;Cobro en dólares;3850;1;1;No;No recibo bono;No;0;0;Developer;1;0;1;0;Serverless;CSS| HTML| Javascript| TypeScript;Angular| Ionic;MySQL;Ninguna de las anteriores;Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;1;0;Sueldo divido en dos pagos por mes;;;;;;;;;;;;;;;;;;;;;;;;;25;Varón Cis
Colombia;;;Tunja;;;;;;;;;;;;;;;;Full-Time;3000000;2700000;;;2;2;No;No recibo bono;No;0;0;Teacher;6;3;3;0;Azure| Google Cloud Platform/App Engine| Linux| Serverless| VMWare| Windows Server;Assembler| HTML| Javascript| PHP| Python| SQL;Angular| Bootstrap| Django| Drupal| jQuery| Laravel| Node.js| React.js;Microsoft SQL Server;Jest| JUnit| Mocha| Postman;NetBeans| Sublime Text| Visual Studio;501-1000;;Otras industrias;4;7;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;29;Mujer Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;2600000;;;;2;2;No;No recibo bono;No;0;0;HelpDesk;3;3;3;0;Docker| Linux| Windows Server;CSS| HTML| Javascript| PHP| Python;Django| Drupal| jQuery| Symfony| WordPress;MariaDB| MongoDB| MySQL| PostgreSQL;Ninguna de las anteriores;PHPStorm| PyCharm| Visual Studio Code;51-100;;Otras industrias;5;8;Cuota para universidad / posgrados| Estacionamiento gratuito / subvencionado;Universitario;En curso;Ingeniería en Computación;;No;Sí;No;No;0;Porcentaje de mi sueldo;Jamás;;;;;;;;;;;;;;28;Varón Cis
Colombia;;;Santiago de Cali;;;;;;;;;;;;;;;;Freelance;1000000;960000;;3600;1;1;No;No recibo bono;No;0;0;Technical Leader;1;2;2;0;Firebase| Linux| Windows Server;C| C++| C#| HTML| Java| Javascript| Python| SQL;WordPress;Microsoft SQL Server| MySQL| Oracle;Ninguna de las anteriores;Android Studio| Visual Studio| Visual Studio Code;Nov-50;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;4;5;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;35;Mujer Cis
Colombia;;;Santiago de Cali;;;;;;;;;;;;;;;;Part-Time;2.000.000;908.526;Cobro parte de mi sueldo en otro país;;4;4;No;No recibo bono;No;0;0;Profesor de teatro ;20;1;0;0;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;10-Jan;;Otras industrias;10;10;Comidas pagas / subvencionadas| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;39;Varón Cis
Colombia;;;Bogotá;;;;;;;;;;;;;;;;Full-Time;8500000;7100000;;;4;3;Menos de un sueldo;Performance de la compañía;No;3;1;Data Engineer;10;5;3;0;Google Cloud Platform/App Engine| Kubernetes| Linux| Windows Server;Bash/Shell| Java| Python| SQL;Spark;Google Cloud Storage| Microsoft SQL Server| Oracle;Ninguna de las anteriores;Notepad++;2001-5000;;Otras industrias;8;9;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;40;Varón Cis
